geographical_entity_1,geographical_entity_2,F-score
http://dbpedia.org/resource/Edgeworthstown,http://dbpedia.org/resource/Ballinamore,0.58
http://dbpedia.org/resource/Edgeworthstown,http://dbpedia.org/resource/Upperchurch,0.58
http://dbpedia.org/resource/Dursey_Island,"http://dbpedia.org/resource/Long_Island,_County_Cork",0.58
http://dbpedia.org/resource/Crookhaven,http://dbpedia.org/resource/Carrigaline,0.58
http://dbpedia.org/resource/Newtown_Cunningham,http://dbpedia.org/resource/Eighter_Island,0.58
http://dbpedia.org/resource/Newtown_Cunningham,http://dbpedia.org/resource/Annagry,0.58
http://dbpedia.org/resource/Kilmacrennan,http://dbpedia.org/resource/Gweedore,0.58
http://dbpedia.org/resource/Kilmacrennan,http://dbpedia.org/resource/Abbeyleix,0.58
http://dbpedia.org/resource/Kilmacrennan,http://dbpedia.org/resource/Ballyshannon,0.58
http://dbpedia.org/resource/Crookhaven,http://dbpedia.org/resource/Millstreet,0.58
http://dbpedia.org/resource/Crookhaven,"http://dbpedia.org/resource/Lyre,_County_Cork",0.58
http://dbpedia.org/resource/Crookhaven,http://dbpedia.org/resource/Skibbereen,0.58
http://dbpedia.org/resource/Newtown_Cunningham,http://dbpedia.org/resource/Carrigart,0.58
http://dbpedia.org/resource/Crookhaven,http://dbpedia.org/resource/Kilworth,0.58
http://dbpedia.org/resource/Crookhaven,http://dbpedia.org/resource/Cloyne,0.58
http://dbpedia.org/resource/Crookhaven,"http://dbpedia.org/resource/Charleville,_County_Cork",0.58
http://dbpedia.org/resource/Dún_Laoghaire,http://dbpedia.org/resource/Drogheda,0.58
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Manorcunningham,0.58
http://dbpedia.org/resource/Crookhaven,http://dbpedia.org/resource/Carrigtwohill,0.58
http://dbpedia.org/resource/Bundoran,http://dbpedia.org/resource/Courtown,0.58
http://dbpedia.org/resource/Porthall,http://dbpedia.org/resource/Eighter_Island,0.58
http://dbpedia.org/resource/Rathmullan,http://dbpedia.org/resource/Carrigart,0.58
http://dbpedia.org/resource/Rathmullan,http://dbpedia.org/resource/Annagry,0.58
http://dbpedia.org/resource/Rathmullan,http://dbpedia.org/resource/Eighter_Island,0.58
http://dbpedia.org/resource/Porthall,http://dbpedia.org/resource/Annagry,0.58
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Porthall,0.58
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Newtown_Cunningham,0.58
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Laghy,0.58
http://dbpedia.org/resource/Cahir,http://dbpedia.org/resource/Kilrush,0.58
http://dbpedia.org/resource/Abbeyleix,http://dbpedia.org/resource/Kilmacrennan,0.58
http://dbpedia.org/resource/Annagry,http://dbpedia.org/resource/Porthall,0.58
http://dbpedia.org/resource/Upperchurch,http://dbpedia.org/resource/Tulsk,0.58
http://dbpedia.org/resource/Upperchurch,http://dbpedia.org/resource/Ballinamore,0.58
http://dbpedia.org/resource/Upperchurch,http://dbpedia.org/resource/Edgeworthstown,0.58
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Bruff,0.58
http://dbpedia.org/resource/Laghy,http://dbpedia.org/resource/Annagry,0.58
http://dbpedia.org/resource/Tulsk,http://dbpedia.org/resource/Buttevant,0.58
http://dbpedia.org/resource/Tulsk,http://dbpedia.org/resource/Upperchurch,0.58
http://dbpedia.org/resource/Tulsk,http://dbpedia.org/resource/Ballinamore,0.58
http://dbpedia.org/resource/Arranmore,http://dbpedia.org/resource/Owey_Island,0.58
http://dbpedia.org/resource/Arranmore,http://dbpedia.org/resource/Glashedy,0.58
http://dbpedia.org/resource/Arranmore,http://dbpedia.org/resource/Rotten_Island,0.58
http://dbpedia.org/resource/Laghy,http://dbpedia.org/resource/Eighter_Island,0.58
http://dbpedia.org/resource/Laghy,http://dbpedia.org/resource/Carrigart,0.58
http://dbpedia.org/resource/Tipperary_(town),http://dbpedia.org/resource/Kilrush,0.58
"http://dbpedia.org/resource/Bandon,_County_Cork",http://dbpedia.org/resource/Carrigaline,0.58
"http://dbpedia.org/resource/Bandon,_County_Cork",http://dbpedia.org/resource/Cloyne,0.58
"http://dbpedia.org/resource/Bandon,_County_Cork","http://dbpedia.org/resource/Charleville,_County_Cork",0.58
"http://dbpedia.org/resource/Bandon,_County_Cork",http://dbpedia.org/resource/Carrigtwohill,0.58
"http://dbpedia.org/resource/Bandon,_County_Cork","http://dbpedia.org/resource/Lyre,_County_Cork",0.58
"http://dbpedia.org/resource/Bandon,_County_Cork",http://dbpedia.org/resource/Kilworth,0.58
http://dbpedia.org/resource/Upperchurch,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.58
http://dbpedia.org/resource/Ardnacrusha,"http://dbpedia.org/resource/Quilty,_County_Clare",0.58
http://dbpedia.org/resource/Annagry,http://dbpedia.org/resource/Laghy,0.58
http://dbpedia.org/resource/Ballinamore,http://dbpedia.org/resource/Edgeworthstown,0.58
http://dbpedia.org/resource/Annagry,http://dbpedia.org/resource/Newtown_Cunningham,0.58
http://dbpedia.org/resource/Ballinamore,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.58
http://dbpedia.org/resource/Ballinamore,http://dbpedia.org/resource/Tulsk,0.58
http://dbpedia.org/resource/Ballinamore,http://dbpedia.org/resource/Upperchurch,0.58
http://dbpedia.org/resource/Ardnacrusha,http://dbpedia.org/resource/Ballycannan,0.58
http://dbpedia.org/resource/Ardnacrusha,http://dbpedia.org/resource/Cratloe,0.58
http://dbpedia.org/resource/Annagry,http://dbpedia.org/resource/Manorcunningham,0.58
http://dbpedia.org/resource/Ballinamore,http://dbpedia.org/resource/Buttevant,0.58
http://dbpedia.org/resource/Annagry,http://dbpedia.org/resource/Rathmullan,0.58
http://dbpedia.org/resource/Upperchurch,http://dbpedia.org/resource/Buttevant,0.58
http://dbpedia.org/resource/Inishnee,http://dbpedia.org/resource/Beginish_Island,0.57
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Fethard-on-Sea,0.57
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Kilcock,0.57
http://dbpedia.org/resource/Laghy,http://dbpedia.org/resource/Skibbereen,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Killarney,0.57
http://dbpedia.org/resource/Carrick-on-Shannon,http://dbpedia.org/resource/Dowra,0.57
http://dbpedia.org/resource/Carrick-on-Shannon,http://dbpedia.org/resource/Roscommon,0.57
http://dbpedia.org/resource/Tallaght,http://dbpedia.org/resource/Clonmel,0.57
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Drumshanbo,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Millstreet,0.57
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Cahir,0.57
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Courtmacsherry,0.57
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Annacotty,0.57
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Borrisoleigh,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Ballyshannon,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Ballysheehan,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Baile_Ghib,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Newtown_Cunningham,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Manorcunningham,0.57
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Drumshanbo,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Milltown_Malbay,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Porthall,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Skibbereen,0.57
http://dbpedia.org/resource/Ballybay,http://dbpedia.org/resource/Rathmullan,0.57
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Fethard-on-Sea,0.57
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Ardnacrusha,0.57
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Riverchapel,0.57
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Riverchapel,0.57
http://dbpedia.org/resource/Newbliss,http://dbpedia.org/resource/Inishturk_South,0.57
http://dbpedia.org/resource/Newbliss,http://dbpedia.org/resource/Kilmovee,0.57
http://dbpedia.org/resource/Newbliss,http://dbpedia.org/resource/Kilworth,0.57
http://dbpedia.org/resource/Newbliss,http://dbpedia.org/resource/Millstreet,0.57
http://dbpedia.org/resource/Newbliss,http://dbpedia.org/resource/Milltown_Malbay,0.57
http://dbpedia.org/resource/Newbliss,http://dbpedia.org/resource/Cloyne,0.57
http://dbpedia.org/resource/Newbliss,http://dbpedia.org/resource/Clane,0.57
http://dbpedia.org/resource/Newbliss,"http://dbpedia.org/resource/Charleville,_County_Cork",0.57
http://dbpedia.org/resource/Newbliss,http://dbpedia.org/resource/Carrigtwohill,0.57
http://dbpedia.org/resource/Newbliss,http://dbpedia.org/resource/Enniscorthy,0.57
http://dbpedia.org/resource/Newbliss,http://dbpedia.org/resource/Fedamore,0.57
http://dbpedia.org/resource/Rathmullan,http://dbpedia.org/resource/Fedamore,0.57
http://dbpedia.org/resource/Skellig_Islands,"http://dbpedia.org/resource/Rutland_Island,_County_Donegal",0.57
http://dbpedia.org/resource/Kilmovee,http://dbpedia.org/resource/Ballysheehan,0.57
http://dbpedia.org/resource/Baile_Ghib,http://dbpedia.org/resource/Dinish_Island,0.57
http://dbpedia.org/resource/Baile_Ghib,http://dbpedia.org/resource/Porthall,0.57
http://dbpedia.org/resource/Baile_Ghib,http://dbpedia.org/resource/Skibbereen,0.57
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Clondulane,0.57
http://dbpedia.org/resource/Buttevant,"http://dbpedia.org/resource/Bandon,_County_Cork",0.57
http://dbpedia.org/resource/Ardnacrusha,http://dbpedia.org/resource/Annacotty,0.57
http://dbpedia.org/resource/Ardnacrusha,http://dbpedia.org/resource/Athlone,0.57
http://dbpedia.org/resource/Ardnacrusha,http://dbpedia.org/resource/Fethard-on-Sea,0.57
http://dbpedia.org/resource/Ardnacrusha,http://dbpedia.org/resource/Kilcock,0.57
"http://dbpedia.org/resource/Long_Island,_County_Cork",http://dbpedia.org/resource/Saltee_Islands,0.57
http://dbpedia.org/resource/Kilmovee,http://dbpedia.org/resource/Milltown_Malbay,0.57
http://dbpedia.org/resource/Kilmovee,http://dbpedia.org/resource/Manorcunningham,0.57
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Kilworth,0.57
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Porthall,0.57
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Newbliss,0.57
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Manorcunningham,0.57
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Newtown_Cunningham,0.57
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Baile_Ghib,0.57
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Fedamore,0.57
http://dbpedia.org/resource/Achillbeg,http://dbpedia.org/resource/Great_Blasket_Island,0.57
http://dbpedia.org/resource/Tipperary_(town),http://dbpedia.org/resource/Nenagh,0.57
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/East_Meath,0.57
http://dbpedia.org/resource/Ballycotton,http://dbpedia.org/resource/Cobh,0.57
http://dbpedia.org/resource/Milltown_Malbay,http://dbpedia.org/resource/Laghy,0.57
http://dbpedia.org/resource/Milltown_Malbay,http://dbpedia.org/resource/Manorcunningham,0.57
http://dbpedia.org/resource/Milltown_Malbay,http://dbpedia.org/resource/Newtown_Cunningham,0.57
http://dbpedia.org/resource/Milltown_Malbay,http://dbpedia.org/resource/Newbliss,0.57
http://dbpedia.org/resource/Milltown_Malbay,"http://dbpedia.org/resource/Lyre,_County_Cork",0.57
http://dbpedia.org/resource/Milltown_Malbay,http://dbpedia.org/resource/Rathmullan,0.57
"http://dbpedia.org/resource/Inishbofin,_County_Donegal",http://dbpedia.org/resource/Achill_Island,0.57
http://dbpedia.org/resource/Tipperary_(town),http://dbpedia.org/resource/Borrisoleigh,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Newbliss,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Milltown_Malbay,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Millstreet,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Manorcunningham,0.57
http://dbpedia.org/resource/Ballysheehan,"http://dbpedia.org/resource/Lyre,_County_Cork",0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Newtown_Cunningham,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Porthall,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Rathmullan,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Skibbereen,0.57
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/Inishfree,0.57
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/Inishloe,0.57
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/Inishmacowney,0.57
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/Deer_Island_(Ireland),0.57
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/Trummer,0.57
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/Balbriggan,0.57
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/Ardoileán,0.57
"http://dbpedia.org/resource/Dunhill,_County_Waterford",http://dbpedia.org/resource/Dowra,0.57
http://dbpedia.org/resource/Little_Skellig,http://dbpedia.org/resource/Great_Blasket_Island,0.57
http://dbpedia.org/resource/Inishmaan,http://dbpedia.org/resource/Inishnee,0.57
http://dbpedia.org/resource/Inishmaan,http://dbpedia.org/resource/Dinish_Island,0.57
http://dbpedia.org/resource/Inishmaan,http://dbpedia.org/resource/Carrigart,0.57
http://dbpedia.org/resource/Ballysheehan,"http://dbpedia.org/resource/Clones,_County_Monaghan",0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Kilworth,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Kilmovee,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Killarney,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Fedamore,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Enniscorthy,0.57
http://dbpedia.org/resource/Ballysheehan,http://dbpedia.org/resource/Laghy,0.57
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Riverchapel,0.57
http://dbpedia.org/resource/Dowra,"http://dbpedia.org/resource/Dunhill,_County_Waterford",0.57
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Inishmaan,0.57
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Inisheer,0.57
http://dbpedia.org/resource/Dorinish,http://dbpedia.org/resource/Great_Blasket_Island,0.57
http://dbpedia.org/resource/Dorinish,http://dbpedia.org/resource/Capel_Island,0.57
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Fethard-on-Sea,0.57
http://dbpedia.org/resource/Dingle,http://dbpedia.org/resource/Belmullet,0.57
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Drumshanbo,0.57
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Courtmacsherry,0.57
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Ardnacrusha,0.57
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Courtmacsherry,0.57
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Borrisoleigh,0.57
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Riverchapel,0.57
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Annacotty,0.57
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Kilcock,0.57
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Fethard-on-Sea,0.57
http://dbpedia.org/resource/Drogheda,http://dbpedia.org/resource/Wicklow,0.57
http://dbpedia.org/resource/Dowra,http://dbpedia.org/resource/Mountcharles,0.57
http://dbpedia.org/resource/Dowra,"http://dbpedia.org/resource/Tallow,_County_Waterford",0.57
http://dbpedia.org/resource/Dowra,http://dbpedia.org/resource/Kilmacrennan,0.57
http://dbpedia.org/resource/Dowra,http://dbpedia.org/resource/Carrick-on-Shannon,0.57
http://dbpedia.org/resource/Manorcunningham,http://dbpedia.org/resource/Carrigaline,0.57
http://dbpedia.org/resource/Porthall,http://dbpedia.org/resource/Inishturk_South,0.57
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Inishturk_South,0.57
http://dbpedia.org/resource/Inishmore,http://dbpedia.org/resource/Baile_Ghib,0.57
http://dbpedia.org/resource/Inishmurray,http://dbpedia.org/resource/Little_Skellig,0.57
http://dbpedia.org/resource/Inishmurray,http://dbpedia.org/resource/Skellig_Islands,0.57
http://dbpedia.org/resource/Puffin_Island_(County_Kerry),http://dbpedia.org/resource/Inis_na_Bró,0.57
http://dbpedia.org/resource/Puffin_Island_(County_Kerry),http://dbpedia.org/resource/Innisfallen,0.57
http://dbpedia.org/resource/Puffin_Island_(County_Kerry),http://dbpedia.org/resource/Tearaght_Island,0.57
http://dbpedia.org/resource/Courtown,"http://dbpedia.org/resource/Mullaghmore,_County_Sligo",0.57
http://dbpedia.org/resource/Wicklow,http://dbpedia.org/resource/Clonmel,0.57
http://dbpedia.org/resource/Annagry,http://dbpedia.org/resource/Inishmaan,0.57
http://dbpedia.org/resource/Annagry,http://dbpedia.org/resource/Gola_Island,0.57
http://dbpedia.org/resource/Baile_Ghib,http://dbpedia.org/resource/Carrigtwohill,0.57
http://dbpedia.org/resource/Kilmacrennan,http://dbpedia.org/resource/Dowra,0.57
http://dbpedia.org/resource/Inisheer,http://dbpedia.org/resource/Carrigart,0.57
http://dbpedia.org/resource/Inisheer,http://dbpedia.org/resource/Annagry,0.57
http://dbpedia.org/resource/Inisheer,http://dbpedia.org/resource/Inishnee,0.57
http://dbpedia.org/resource/Inisheer,http://dbpedia.org/resource/Dinish_Island,0.57
"http://dbpedia.org/resource/Cashel,_County_Tipperary",http://dbpedia.org/resource/Enniscorthy,0.57
"http://dbpedia.org/resource/Cashel,_County_Tipperary","http://dbpedia.org/resource/Clones,_County_Monaghan",0.57
"http://dbpedia.org/resource/Cashel,_County_Tipperary",http://dbpedia.org/resource/Clane,0.57
"http://dbpedia.org/resource/Cashel,_County_Tipperary",http://dbpedia.org/resource/Ballyshannon,0.57
"http://dbpedia.org/resource/Cashel,_County_Tipperary",http://dbpedia.org/resource/Skibbereen,0.57
"http://dbpedia.org/resource/Cashel,_County_Tipperary",http://dbpedia.org/resource/Killarney,0.57
"http://dbpedia.org/resource/Cashel,_County_Tipperary",http://dbpedia.org/resource/Millstreet,0.57
http://dbpedia.org/resource/Crookhaven,http://dbpedia.org/resource/Buttevant,0.57
